created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Mon Mar 27 23:56:24 +0000 2023;1640503064095338497;"Tô na dúvida se pego o iPhone 11 ou o Edge Neo 🤔🤔";0;0;0;0;pt;1609833207637180416;1640502847794995201;SoeiroGuti;https://twitter.com/SoeiroGuti/status/1640503064095338497
Mon Mar 27 23:56:19 +0000 2023;1640503043916529664;"Qual é melhor  iPhone 11 pro Max 512gb , iPhone 12 pro 256  ou iPhone 13 128 ?";0;3;0;1;pt;1362817522991513601;1640503043916529664;Joototoso1;https://twitter.com/Joototoso1/status/1640503043916529664
Mon Mar 27 23:56:19 +0000 2023;1640503043010461697;"n guento mais pega iPhone do zotro pra tira e posta ft💔";0;1;0;0;pt;1556597868810698752;1640503043010461697;raii_coutinho;https://twitter.com/raii_coutinho/status/1640503043010461697
Mon Mar 27 23:56:18 +0000 2023;1640503040884244487;"SNSではそれが10秒くらいで出来る。写真もiPhoneで撮ったそのまんまトリミングもせずに添付してアップロード、サムネイルはTwitterサーバーが自動的に作ってくれる。あぁ堕落だ、HTMLはタグを1個1個手で打ち込んでこそ心がこもるのに！";3;1;11;35;ja;94798843;1640501382632591360;uchujin17;https://twitter.com/uchujin17/status/1640503040884244487
Mon Mar 27 23:56:13 +0000 2023;1640503018402779137;"Hp SuperCopy IPhone 5s 16GB Case Besi Rp 1.150.000 More Info Pin :7FBD640F";0;0;0;0;in;2811576811;1640503018402779137;XPhone168;https://twitter.com/XPhone168/status/1640503018402779137
Mon Mar 27 23:56:12 +0000 2023;1640503015449804800;"@reenimariani Mudanzaaaa, el iPhone es un celular común ah";0;0;0;0;es;418437641;1640500937641848834;Morales_J7;https://twitter.com/Morales_J7/status/1640503015449804800
Mon Mar 27 23:56:11 +0000 2023;1640503009019846657;"@AteOghenetega @DanielRegha Spark 4 20k phone y u no go run mad all this iphone users no just get valid point all of una sha no wise";0;1;0;0;en;1483584701239603200;1640416974546300929;iamlerry0;https://twitter.com/iamlerry0/status/1640503009019846657
Mon Mar 27 23:56:10 +0000 2023;1640503008156065792;"@OldestWriter I used this app on iphone 🥺 https://t.co/Um1rb3kiG0";0;1;0;2;en;1579169597172764672;1640224751150043136;donutdonutt_;https://twitter.com/donutdonutt_/status/1640503008156065792
Mon Mar 27 23:56:09 +0000 2023;1640503002770608128;"今日の夜に新しいiPhoneが届くんだけど今朝のiOSアプデは流石に入ってないだろうなあ";0;0;0;0;ja;567215477;1640503002770608128;ao_satellite;https://twitter.com/ao_satellite/status/1640503002770608128
Mon Mar 27 23:56:09 +0000 2023;1640503000765710336;"【iPhone8の画面修理】 画面割れと液晶漏れ、ゴーストタッチまで起こっていましたが、無事修理することができました。詳しくはブログをご確認ください。 #iCracked #iPhone #iPhone8 https://t.co/bTDMsBwtpp";0;0;0;1;ja;4222526010;1640503000765710336;iCrackedJapan;https://twitter.com/iCrackedJapan/status/1640503000765710336
Mon Mar 27 23:56:08 +0000 2023;1640502997708054528;"@encoword undoubtedly iphone 14 pro max";0;0;0;1;en;796389686067359744;1640226391991144449;bajarbattu1;https://twitter.com/bajarbattu1/status/1640502997708054528
Mon Mar 27 23:56:00 +0000 2023;1640502965310988290;"@DanielRegha I don’t have any problem with the type of phone one chooses to use but only subscription for iPhone for six months will buy your android,, using iPhone and subbing iPhone is class..no shades 🤌🏿";0;0;0;0;en;845950222912163842;1640416974546300929;StephenOgbu6;https://twitter.com/StephenOgbu6/status/1640502965310988290
Mon Mar 27 23:55:56 +0000 2023;1640502947644854277;"@athens1214 アテネさんおはよう☀ 普通のiPhoneのアラーム使ってます😅 こういうのも良いですね👍 今日もお互い頑張りましょう💪";0;0;0;0;ja;896329200805609473;1640466221958152196;suhisuhi8255;https://twitter.com/suhisuhi8255/status/1640502947644854277
Mon Mar 27 23:55:52 +0000 2023;1640502932037857280;"iPhoneアプデした🩵 シュラウドヘアみのあるハートめっちゃ楽しみにしてたの🩵🩵🩵";0;0;0;2;ja;628623560;1640502932037857280;Lumi_1000;https://twitter.com/Lumi_1000/status/1640502932037857280
Mon Mar 27 23:55:51 +0000 2023;1640502925507133440;"@plinioperrotta "Iphone de ouro ou um leão" Ah vá pra porra";0;1;0;2;pt;3631308619;1640502802999922689;giaoselva;https://twitter.com/giaoselva/status/1640502925507133440
Mon Mar 27 23:55:49 +0000 2023;1640502918028853249;"@TeamYouTube Latest version. It did it on my old phone (iPhone 6S) and current phone (iPhone 13 Pro).";0;1;0;0;en;16006688;1640499968141328384;_dreamcats;https://twitter.com/_dreamcats/status/1640502918028853249
Mon Mar 27 23:55:45 +0000 2023;1640502900312129536;"@7sAki_gc 最近iPhone？？( *˙ω˙*)و ｸﾞｯ!";0;1;0;0;ja;1546102374565310466;1640483153025593346;garurunyan_i;https://twitter.com/garurunyan_i/status/1640502900312129536
Mon Mar 27 23:55:45 +0000 2023;1640502900026757122;"@haldol Car quand on a un IPhone, on est plus en moyen de payer 😂😂😂";0;0;0;1;fr;39654933;1640484310611292161;Zelfinoou;https://twitter.com/Zelfinoou/status/1640502900026757122
Mon Mar 27 23:55:43 +0000 2023;1640502892565254146;"My Current Tech Stack:  📱: iPhone 14 Pro Max/S22 Ultra ⌚: Armani Exchange Mechanical(Not Tech) 🎧: Marshall Motif/Sennheiser CX Plus 💻: MSI GF75/(upgrading soon) 📸: iPhone/Refer 🎮: Not my cup of tea!";0;0;0;0;en;1555531988958060544;1640502892565254146;AnkushBarjata;https://twitter.com/AnkushBarjata/status/1640502892565254146
Mon Mar 27 23:55:32 +0000 2023;1640502849221062658;"@200601m o app de Saúde do próprio iPhone";0;0;0;1;pt;1590484816432095233;1640172324975521792;pqpgabika;https://twitter.com/pqpgabika/status/1640502849221062658
Mon Mar 27 23:55:31 +0000 2023;1640502841562263556;"@iphone_kahi #名探偵コナンUT Twitterキャンペーンご参加ありがとうございます！  ユニクロギフトカード1⃣万円分の抽選には‥​ざんねん​💦 ハズレてしまいました😢​  ​でも！UTを着た毛利蘭の描き下ろしイラストをお届け✨  名探偵コナンUT🆕最新情報はこちら👉https://t.co/DIodKLgbAC https://t.co/Tg7cV0yPds";0;0;0;0;ja;91010321;1640502841562263556;UNIQLO_JP;https://twitter.com/UNIQLO_JP/status/1640502841562263556
Mon Mar 27 23:55:27 +0000 2023;1640502828174307328;"@atope_iphone あとぺさん！ わたしもiPhone無くしたらあとぺさんに連絡しちゃいそう😂";0;0;0;0;ja;1401337807822475266;1640458861881749510;nakazawa_shoten;https://twitter.com/nakazawa_shoten/status/1640502828174307328
Mon Mar 27 23:55:27 +0000 2023;1640502826164969473;"Is anybody else’s iPhone dropping ft calls if anyone else calls";3;0;0;1;en;1058111472;1640502826164969473;GeminiPrincesse;https://twitter.com/GeminiPrincesse/status/1640502826164969473
Mon Mar 27 23:55:24 +0000 2023;1640502811946549248;"おはよう御座います 穏やかな晴天の朝になりました iPhoneの写真切り抜き機能 結構優秀ですが 諸々説明無くて年寄りは置いてけぼり まあ、元々取説すら碌に読まない人なのでw ちょっと遊んで作ってみた其の壱 妙に真面目な顔した小次郎で朝のご挨拶 では仕事行って参ります 良い日になりますように https://t.co/SQpmJhC6Tg";0;0;0;6;ja;111689109;1640502811946549248;Tenzann;https://twitter.com/Tenzann/status/1640502811946549248
Mon Mar 27 23:55:20 +0000 2023;1640502795806846976;"iPhone画面録画のやり方を覚えて感動";0;0;0;0;ja;59321667;1640502795806846976;21inage;https://twitter.com/21inage/status/1640502795806846976
Mon Mar 27 23:55:02 +0000 2023;1640502719881289733;"TWO Fast Charging Bundles for the iPhone- USB C- only $11.99!! (retail $25.99)    -- Save 40% with promo code 40P9YVMQ        https://t.co/UwNomuNFZd https://t.co/5Ru9eISZIA";0;0;0;0;en;2360121187;1640502719881289733;FatKidDeals;https://twitter.com/FatKidDeals/status/1640502719881289733
Mon Mar 27 23:55:01 +0000 2023;1640502718740701184;"iPhoneの皆様、iOS16.4がリリースされました！ 最新版への更新をお勧めします。 設定 &gt  一般 &gt  ソフトウェアアップデート で確認いただけます。   #うさ夫のネットセキュリティ";0;2;3;10;ja;112120896;1640502718740701184;usaotoday;https://twitter.com/usaotoday/status/1640502718740701184
Mon Mar 27 23:55:00 +0000 2023;1640502713535324160;"Necesito un IPhone para seguir viviendo 😩";0;0;0;0;es;1569416095286661120;1640502713535324160;origarcia08;https://twitter.com/origarcia08/status/1640502713535324160
Mon Mar 27 23:55:00 +0000 2023;1640502712486838275;"【Dr.愛瘋限時免費軟體報報】 2023年03月28號 iPhone、iPad、iOS、Android 及 Mac OS APP  https://t.co/hFh2h800jX";0;0;0;0;zh;20973110;1640502712486838275;Dr_iPhone;https://twitter.com/Dr_iPhone/status/1640502712486838275
Mon Mar 27 23:54:59 +0000 2023;1640502708267352064;"My dad finally got an iPhone and FTs Me for everything lol";0;1;0;2;en;300902866;1640502708267352064;TwaTchMee;https://twitter.com/TwaTchMee/status/1640502708267352064
Mon Mar 27 23:54:58 +0000 2023;1640502704933072896;"@ganonganon 仕上がった制服でそのまま来たのか、そこの記憶が定かではありませんが写真撮ってたので間違いはないと思います。ただその写真データどこに行ったのか…？iPhoneで撮ったから残ってるはすなのに…ちなみに次男くんも一緒です。";0;1;0;0;ja;5532382;1640337997542617088;debtech;https://twitter.com/debtech/status/1640502704933072896
Mon Mar 27 23:54:55 +0000 2023;1640502691137830914;"@zollotech Nice to see the iPhone 7 is still getting updates";0;0;0;0;en;2437621026;1638243210576134144;Trainer_Red_96;https://twitter.com/Trainer_Red_96/status/1640502691137830914
Mon Mar 27 23:54:55 +0000 2023;1640502690936504320;"Privacy on iPhone https://t.co/f8QNHZH102 #PrivacyoniPhone";0;0;0;0;en;2445618614;1640502690936504320;OneSaltyBeach;https://twitter.com/OneSaltyBeach/status/1640502690936504320
Mon Mar 27 23:54:45 +0000 2023;1640502650247454720;""Se eu tivesse um iPhone de ouro ou um leão eu te daria"  Cazé TV dando show de jornalismo na entrevista a beira do campo.";0;0;0;1;pt;32918134;1640502650247454720;renanmarcolino;https://twitter.com/renanmarcolino/status/1640502650247454720
Mon Mar 27 23:54:43 +0000 2023;1640502643138379776;"@IamPearlL Sanay kasi kampo ng idol nya sa hingi2. Like, iPhone palista Ng groceries pagmamimili si Nadz. Tsaka, ano bang problema if libre nya SI Bretman eh kaibigan namn nya? 😂 Yung idol kaya nila bantayan nila na palamunin na Ngayon ni ISSA.";0;0;2;21;tl;1486454954571145218;1640499567467823107;BaddieSiNaddie;https://twitter.com/BaddieSiNaddie/status/1640502643138379776
Mon Mar 27 23:54:42 +0000 2023;1640502637123743744;"【人気の家電がお買い得に！クーポン等や在庫切れの前にお早めに】  Taegila モバイルバッテリー 軽量 小型 iPhone MFi正規認証品 4800mAh Li...  #ヘッドンホホ #ad  https://t.co/SjyahsTWO5";1;0;0;0;ja;1097008513514000384;1640502637123743744;valorant_suzuki;https://twitter.com/valorant_suzuki/status/1640502637123743744
Mon Mar 27 23:54:39 +0000 2023;1640502625287413760;"@gaby_moralesa8 Socialistas gastando el dinero de papi, contra el sistema pero con iPhone en una mano y Starbucks en la otra. No gracias!";0;0;1;6;es;271236709;1640473526221123585;hharriola;https://twitter.com/hharriola/status/1640502625287413760
Mon Mar 27 23:54:37 +0000 2023;1640502618526044161;"Não tem mais a parada do “Twitted for iPhone” e tals?";0;0;0;0;pt;3078460665;1640502618526044161;EuSouOBassaki;https://twitter.com/EuSouOBassaki/status/1640502618526044161
Mon Mar 27 23:54:34 +0000 2023;1640502602160013312;"@imo_pi_pi 芋ぴっぴ。  姫路店 あまーいお芋食べたいな";0;0;0;0;ja;607997797;1640473774549241857;iphone_kahi;https://twitter.com/iphone_kahi/status/1640502602160013312
Mon Mar 27 23:54:31 +0000 2023;1640502592483790853;"[bot]ん？#ラーメン に#iPhone あるぞ！！ １このiPhoneをラーメンから出す方はRT ２iPhoneを出してラーメン食べる方はお気に入り登録 https://t.co/t9L9E7v5oc";0;0;0;0;ja;1103098363;1640502592483790853;yaminehaku_bot;https://twitter.com/yaminehaku_bot/status/1640502592483790853
Mon Mar 27 23:54:29 +0000 2023;1640502583440601088;"iPhone 14 where do i pick it up ??";0;0;0;1;en;60738472;1640502583440601088;king__Jayc;https://twitter.com/king__Jayc/status/1640502583440601088
Mon Mar 27 23:54:27 +0000 2023;1640502573835890689;"@kent63691751 NIMASO iPhone 保護フィルムiphone SE 第三世代 第二世代 iPhone14pro ガラスフィルム iphone13 ガラスフィルムiPhone12 iPhone14 14 plus 14pro max フィルム https://t.co/Rrfg4cPj0Z フィルムはこのメーカーがおすすめですねー 安いし2枚入ってて、専用のガイドが付いてるんで貼りやすいです";0;1;0;0;ja;1026451873736228864;1639995508038201347;fmvnb50jssd1;https://twitter.com/fmvnb50jssd1/status/1640502573835890689
Mon Mar 27 23:54:26 +0000 2023;1640502570744688640;"スマートフォン 本体  🌈 Apple iPhone SE（第3世代） 64GB ミッドナイト SIMフリー (整備済み品) 2735 https://t.co/NUyiTVdHTo";0;0;0;0;ja;1359158439952416771;1640502570744688640;vQGezWOZ7xGC9P4;https://twitter.com/vQGezWOZ7xGC9P4/status/1640502570744688640
Mon Mar 27 23:54:25 +0000 2023;1640502564318769159;"Eu tenho a bosta de um iPhone pq não trava mas depois dessa atualização o Instagram tá HORRÍVEL";0;0;0;0;pt;1319535920;1640502564318769159;dontffound;https://twitter.com/dontffound/status/1640502564318769159
Mon Mar 27 23:54:24 +0000 2023;1640502560997122048;"Wazeで地元のドライブをもっと快適に！地図を編集して、正確な情報を提供して渋滞を減らしましょう    #取締り #交通規制 #速度違反   地図編集はこちら👉 https://t.co/YDwPeDhLJS  Android - https://t.co/EWyO4atQ0E  iPhone - https://t.co/rxruKrTUqR  ライブマップ -https://t.co/kqVokQFDIy";0;0;0;0;ja;1710429456;1640502560997122048;ageoio_waze_jp;https://twitter.com/ageoio_waze_jp/status/1640502560997122048
Mon Mar 27 23:54:23 +0000 2023;1640502558363111424;"iPhone 私が描く色んな光葉を同一人物として認識してて偉いな";0;0;0;0;ja;1106002171;1640502558363111424;pellow03;https://twitter.com/pellow03/status/1640502558363111424
Mon Mar 27 23:54:21 +0000 2023;1640502550376972288;"@fodaminhabct Todos menos iPhone";0;0;0;0;es;1545781966011760643;1640467247398375431;GKCanal2022;https://twitter.com/GKCanal2022/status/1640502550376972288
Mon Mar 27 23:54:19 +0000 2023;1640502541686538241;"iPhone本体のストレージがいっぱいいっぱいだからそろそろスマホ買い替えたい 最低128GBは欲しい64GB少なすぎて必要なアプリしか入れてないのにパンパンになる";0;0;0;0;ja;971255665250504704;1640502541686538241;zero_rei000000;https://twitter.com/zero_rei000000/status/1640502541686538241
Mon Mar 27 23:54:15 +0000 2023;1640502525437837312;"Arc is coming to iPhone, but it won’t replace Safari yet, says CEO https://t.co/Jxw9p6MUZE https://t.co/XPbT2PQqCg";0;0;0;0;en;1055605283672780801;1640502525437837312;TheTechStream1;https://twitter.com/TheTechStream1/status/1640502525437837312
Mon Mar 27 23:54:10 +0000 2023;1640502503681966080;"While we wait for Siri to get better, add voice to voice ChatGPT to your iPhone.";0;0;0;1;en;201559911;1640502503681966080;sergedoub;https://twitter.com/sergedoub/status/1640502503681966080
Mon Mar 27 23:54:07 +0000 2023;1640502488867516417;"@theval2Iegit Iphone 14🥱🥱🥱";0;0;0;0;en;1482180298804801538;1640103149179666433;VonFrmTreeTop;https://twitter.com/VonFrmTreeTop/status/1640502488867516417
Mon Mar 27 23:54:00 +0000 2023;1640502462107754496;"@theapplehub This doesn't fix the ghost touch problem on my iphone xr &gt :(";0;1;0;0;en;953849992225095680;1640399277922091009;LMcQuick;https://twitter.com/LMcQuick/status/1640502462107754496
Mon Mar 27 23:53:55 +0000 2023;1640502440519962624;"@Gaorin_rabbit 自分のiPhoneだと問題ないんですよね。 端末の再起やペアリングの再設定もしたんですけどダメでした";0;1;0;0;ja;2888025866;1640497387193122818;igyuki520;https://twitter.com/igyuki520/status/1640502440519962624
